Team,Vs,Away Starter,Home Starter,FIELD,Game Result,Runs Scr,Runs Alw,Margin,Money Line,O/U Result,O/U Line,O/U Odds,Results on the ML,Results on the Over,Results on the Under
Texas,DET,Armando Galarraga (R),Colby Lewis (R),HOME,W,11,7,4,-173,O,9.5,107,0.58,1.07,-1.00
Texas,DET,Jeremy Bonderman (R),Derek Holland (L),HOME,W,11,4,7,-160,O,9.5,110,0.63,1.10,-1.00
Texas,NYY,Dustin Moseley (R),Cliff Lee (L),HOME,W,4,1,3,-171,U,9.5,-112,0.58,-1.00,0.89
Texas,NYY,A.J. Burnett (R),Tommy Hunter (R),HOME,W,7,6,1,-103,O,10.5,101,0.97,1.01,-1.00
Texas,NYY,Javier Vazquez (R),C.J. Wilson (L),HOME,W,6,5,1,-137,O,9.5,-105,0.73,0.95,-1.00
Texas,@ TOR,Colby Lewis (R),Shawn Hill (R),AWAY,W,4,2,2,-105,U,9,-108,0.95,-1.00,0.93
Texas,@ TOR,Derek Holland (L),Marc Rzepczynski (L),AWAY,W,8,1,7,102,U,10,-108,1.02,-1.00,0.93
Texas,@ TOR,Scott Feldman (R),Shaun Marcum (R),AWAY,L,5,8,-3,161,O,9,106,-1.00,1.06,-1.00
Texas,@ TOR,Tommy Hunter (R),Ricky Romero (L),AWAY,L,2,7,-5,129,O,8.5,-125,-1.00,0.80,-1.00
Texas,@ MIN,C.J. Wilson (L),Nick Blackburn (R),AWAY,L,5,6,-1,-123,O,8.5,109,-1.00,1.09,-1.00
Texas,@ MIN,Colby Lewis (R),Carl Pavano (R),AWAY,L,4,12,-8,-102,O,7.5,102,-1.00,1.02,-1.00
Texas,@ MIN,Derek Holland (L),Matt Fox (R),AWAY,L,3,4,-1,-110,U,9.5,-104,-1.00,-1.00,0.96
Texas,@ KC,Tommy Hunter (R),Bryan Bullington (R),AWAY,W,4,3,1,-154,U,9,100,0.65,-1.00,1.00
Texas,@ KC,Cliff Lee (L),Sean O'Sullivan (R),AWAY,L,9,10,-1,-195,O,8,-108,-1.00,0.93,-1.00
Texas,@ KC,C.J. Wilson (L),Kyle Davies (R),AWAY,W,3,0,3,-167,U,9,102,0.60,-1.00,1.02
Texas,OAK,Gio Gonzalez (L),Colby Lewis (R),HOME,L,2,8,-6,-145,O,8,-115,-1.00,0.87,-1.00
Texas,OAK,Dallas Braden (L),Rich Harden (R),HOME,L,0,5,-5,-134,U,8.5,100,-1.00,-1.00,1.00
Texas,OAK,Brett Anderson (L),Tommy Hunter (R),HOME,W,7,3,4,-124,O,8,-104,0.81,0.96,-1.00
Texas,MIN,Francisco Liriano (L),Cliff Lee (L),HOME,L,4,6,-2,-145,O,7.5,-111,-1.00,0.90,-1.00
Texas,MIN,Brian Duensing (L),C.J. Wilson (L),HOME,W,4,3,1,-150,U,8.5,102,0.67,-1.00,1.02
Texas,MIN,Carl Pavano (R),Colby Lewis (R),HOME,W,4,3,1,-147,U,8.5,-101,0.68,-1.00,0.99
Texas,MIN,Nick Blackburn (R),Rich Harden (R),HOME,W,4,0,4,-145,U,10.5,106,0.69,-1.00,1.06
Texas,@ BAL,Tommy Hunter (R),Kevin Millwood (R),AWAY,W,6,4,2,-126,O,9.5,-102,0.79,0.98,-1.00
Texas,@ BAL,Cliff Lee (L),Bradley Bergesen (R),AWAY,L,6,8,-2,-208,O,7.5,-104,-1.00,0.96,-1.00
Texas,@ BAL,C.J. Wilson (L),Jacob Arrieta (R),AWAY,W,2,0,2,-183,U,9,-115,0.55,-1.00,0.87
Texas,@ BAL,Colby Lewis (R),Brian Matusz (L),AWAY,L,0,4,-4,-159,U,9,-125,-1.00,-1.00,0.80
Texas,@ TB,Derek Holland (L),James Shields (R),AWAY,L,6,8,-2,152,O,9,104,-1.00,1.04,-1.00
Texas,@ TB,Tommy Hunter (R),Matt Garza (R),AWAY,L,1,10,-9,151,O,8,-115,-1.00,0.87,-1.00
Texas,@ TB,Cliff Lee (L),David Price (L),AWAY,L,4,6,-2,102,O,7,107,-1.00,1.07,-1.00
Texas,BOS,Daisuke Matsuzaka (R),C.J. Wilson (L),HOME,W,7,3,4,-141,O,9.5,105,0.71,1.05,-1.00
Texas,BOS,Jon Lester (L),Colby Lewis (R),HOME,L,1,3,-2,-102,U,8.5,-105,-1.00,-1.00,0.95
Texas,BOS,Josh Beckett (R),Tommy Hunter (R),HOME,W,10,9,1,-126,O,9.5,-103,0.79,0.97,-1.00
Texas,NYY,Javier Vazquez (R),Cliff Lee (L),HOME,L,6,7,-1,-170,O,8,-117,-1.00,0.85,-1.00
Texas,NYY,A.J. Burnett (R),C.J. Wilson (L),HOME,W,4,3,1,-141,U,10,-103,0.71,-1.00,0.97
Texas,@ OAK,Colby Lewis (R),Trevor Cahill (R),AWAY,L,2,3,-1,100,U,7,-123,-1.00,-1.00,0.81
Texas,@ OAK,Rich Harden (R),Gio Gonzalez (L),AWAY,L,2,6,-4,108,P,8,8 -,-1.00,0.00,0.00
Texas,@ OAK,Cliff Lee (L),Dallas Braden (L),AWAY,W,5,1,4,-149,U,6.5,-108,0.67,-1.00,0.93
Texas,@ SEA,Tommy Hunter (R),Felix Hernandez (R),AWAY,W,6,0,6,115,U,6.5,116,1.15,-1.00,1.16
Texas,@ SEA,C.J. Wilson (L),Doug Fister (R),AWAY,W,11,6,5,-147,O,7,-110,0.68,0.91,-1.00
Texas,@ SEA,Colby Lewis (R),Jason Vargas (L),AWAY,L,2,3,-1,-143,U,7,117,-1.00,-1.00,1.17
Texas,@ LAA,Cliff Lee (L),Jered Weaver (R),AWAY,L,1,4,-3,-119,U,7,-120,-1.00,-1.00,0.83
Texas,@ LAA,Rich Harden (R),Dan Haren (R),AWAY,W,2,1,1,136,U,9,-124,1.36,-1.00,0.81
Texas,@ LAA,Tommy Hunter (R),Ervin Santana (R),AWAY,L,7,9,-2,114,O,8.5,107,-1.00,1.07,-1.00
Texas,OAK,Vin Mazzaro (R),C.J. Wilson (L),HOME,W,7,4,3,-201,O,8.5,-121,0.50,0.83,-1.00
Texas,OAK,Trevor Cahill (R),Colby Lewis (R),HOME,L,1,3,-2,-151,U,8.5,100,-1.00,-1.00,1.00
Texas,OAK,Gio Gonzalez (L),Cliff Lee (L),HOME,W,3,1,2,-225,U,8,101,0.44,-1.00,1.01
Texas,LAA,Trevor Bell (R),Tommy Hunter (R),HOME,W,6,4,2,-226,P,10,10 -,0.44,0.00,0.00
Texas,LAA,Ervin Santana (R),Scott Feldman (R),HOME,L,2,6,-4,-118,U,10,-105,-1.00,-1.00,0.95
Texas,LAA,Joe Saunders (L),C.J. Wilson (L),HOME,W,1,0,1,-194,U,10,-113,0.52,-1.00,0.88
Texas,LAA,Jered Weaver (R),Cliff Lee (L),HOME,W,3,2,1,-176,U,8,-104,0.57,-1.00,0.96
Texas,@ DET,Colby Lewis (R),Max Scherzer (R),AWAY,L,1,4,-3,-107,U,8.5,-106,-1.00,-1.00,0.94
Texas,@ DET,Tommy Hunter (R),Armando Galarraga (R),AWAY,W,8,0,8,-118,U,9.5,-118,0.85,-1.00,0.85
Texas,@ DET,Scott Feldman (R),Jeremy Bonderman (R),AWAY,W,8,6,2,107,O,9.5,-123,1.07,0.81,-1.00
Texas,@ BOS,C.J. Wilson (L),Jon Lester (L),AWAY,W,4,2,2,147,U,8.5,104,1.47,-1.00,1.04
Texas,@ BOS,Cliff Lee (L),John Lackey (R),AWAY,L,2,3,-1,-141,U,9,-110,-1.00,-1.00,0.91
Texas,@ BOS,Colby Lewis (R),Felix Doubront (L),AWAY,W,8,4,4,-122,O,9.5,-119,0.82,0.84,-1.00
Texas,@ BOS,Tommy Hunter (R),Tim Wakefield (R),AWAY,W,7,2,5,103,U,9.5,-107,1.03,-1.00,0.93
Texas,BAL,Jacob Arrieta (R),C.J. Wilson (L),HOME,L,1,4,-3,-235,U,10,100,-1.00,-1.00,1.00
Texas,BAL,Chris Tillman (R),Cliff Lee (L),HOME,L,1,6,-5,-380,U,8.5,102,-1.00,-1.00,1.02
Texas,BAL,Brian Matusz (L),Scott Feldman (R),HOME,L,6,7,-1,-198,O,10,113,-1.00,1.13,-1.00
Texas,BAL,Jeremy Guthrie (R),Tommy Hunter (R),HOME,L,4,6,-2,-249,O,9.5,-104,-1.00,0.96,-1.00
Texas,CLE,Mitch Talbot (R),Colby Lewis (R),HOME,W,4,3,1,-214,U,9.5,-121,0.47,-1.00,0.83
Texas,CLE,Justin Masterson (R),C.J. Wilson (L),HOME,W,12,1,11,-208,O,9.5,-103,0.48,0.97,-1.00
Texas,CLE,Aaron Laffey (L),Omar Beltre (R),HOME,L,3,9,-6,-200,O,11,-103,-1.00,0.97,-1.00
Texas,CHW,Mark Buehrle (L),Scott Feldman (R),HOME,L,3,5,-2,-160,U,10,-115,-1.00,-1.00,0.87
Texas,CHW,John Danks (L),Tommy Hunter (R),HOME,W,3,1,2,-161,U,9.5,-128,0.62,-1.00,0.78
Texas,CHW,Freddy Garcia (R),Colby Lewis (R),HOME,L,3,5,-2,-195,U,9.5,-117,-1.00,-1.00,0.85
Texas,@ LAA,C.J. Wilson (L),Jered Weaver (R),AWAY,L,1,2,-1,115,U,8.5,-106,-1.00,-1.00,0.94
Texas,@ LAA,Omar Beltre (R),Scott Kazmir (L),AWAY,W,6,4,2,106,P,10,10 -,1.06,0.00,0.00
Texas,@ LAA,Scott Feldman (R),Joel Pineiro (R),AWAY,L,5,6,-1,109,O,9.5,109,-1.00,1.09,-1.00
Texas,HOU,Roy Oswalt (R),Tommy Hunter (R),HOME,W,10,1,9,-171,O,9,107,0.58,1.07,-1.00
Texas,HOU,Josh Banks (R),C.J. Wilson (L),HOME,W,7,2,5,-290,U,10.5,-110,0.34,-1.00,0.91
Texas,HOU,Brian Moehler (R),Colby Lewis (R),HOME,L,4,7,-3,-297,O,9.5,-118,-1.00,0.85,-1.00
Texas,PIT,Jeff Karstens (R),Scott Feldman (R),HOME,W,6,5,1,-271,O,10.5,-105,0.37,0.95,-1.00
Texas,PIT,Paul Maholm (L),Dustin Nippert (R),HOME,W,13,3,10,-177,O,10,-113,0.56,0.88,-1.00
Texas,PIT,Ross Ohlendorf (R),Tommy Hunter (R),HOME,W,6,3,3,-238,U,10.5,101,0.42,-1.00,1.01
Texas,@ HOU,C.J. Wilson (L),Felipe Paulino (R),AWAY,W,5,4,1,-170,O,8,-111,0.59,0.90,-1.00
Texas,@ HOU,Colby Lewis (R),Brian Moehler (R),AWAY,W,5,1,4,-205,U,9,-116,0.49,-1.00,0.86
Texas,@ HOU,Scott Feldman (R),Wandy Rodriguez (L),AWAY,W,9,3,6,-133,O,9,102,0.75,1.02,-1.00
Texas,@ FLA,Dustin Nippert (R),Ricky Nolasco (R),AWAY,W,6,4,2,129,O,9,-107,1.29,0.93,-1.00
Texas,@ FLA,Tommy Hunter (R),Anibal Sanchez (R),AWAY,W,6,3,3,106,O,8.5,-107,1.06,0.93,-1.00
Texas,@ FLA,C.J. Wilson (L),Josh Johnson (R),AWAY,W,3,2,1,147,U,7.5,-104,1.47,-1.00,0.96
Texas,@ MIL,Colby Lewis (R),Yovani Gallardo (R),AWAY,W,7,2,5,125,O,8,-111,1.25,0.90,-1.00
Texas,@ MIL,Scott Feldman (R),Manny Parra (L),AWAY,W,4,3,1,103,U,10.5,-110,1.03,-1.00,0.91
Texas,@ MIL,Rich Harden (R),Christopher Narveson (L),AWAY,L,2,6,-4,-105,U,9.5,-110,-1.00,-1.00,0.91
Texas,SEA,Ryan Rowland-Smith (L),Tommy Hunter (R),HOME,W,12,3,9,-195,O,10,-101,0.51,0.99,-1.00
Texas,SEA,Ian Snell (R),C.J. Wilson (L),HOME,W,12,2,10,-212,O,9.5,-119,0.47,0.84,-1.00
Texas,SEA,Felix Hernandez (R),Colby Lewis (R),HOME,W,7,1,6,-126,P,8,8 -,0.79,0.00,0.00
Texas,SEA,Cliff Lee (L),Scott Feldman (R),HOME,L,2,4,-2,102,U,9,-115,-1.00,-1.00,0.87
Texas,TB,Matt Garza (R),Rich Harden (R),HOME,L,5,9,-4,126,O,10,-102,-1.00,0.98,-1.00
Texas,TB,James Shields (R),Tommy Hunter (R),HOME,W,6,1,5,132,U,9.5,101,1.32,-1.00,1.01
Texas,TB,Wade Davis (R),C.J. Wilson (L),HOME,W,9,6,3,-130,O,10,-110,0.77,0.91,-1.00
Texas,@ CHW,Colby Lewis (R),Freddy Garcia (R),AWAY,L,3,4,-1,-111,U,9,-116,-1.00,-1.00,0.86
Texas,@ CHW,Scott Feldman (R),Gavin Floyd (R),AWAY,W,9,5,4,117,O,9,-113,1.17,0.88,-1.00
Texas,@ CHW,Rich Harden (R),Mark Buehrle (L),AWAY,W,9,6,3,113,O,8.5,-107,1.13,0.93,-1.00
Texas,@ MIN,Derek Holland (L),Scott Baker (R),AWAY,L,3,6,-3,124,O,8.5,113,-1.00,1.13,-1.00
Texas,@ MIN,C.J. Wilson (L),Carl Pavano (R),AWAY,L,3,8,-5,112,O,8.5,-118,-1.00,0.85,-1.00
Texas,@ MIN,Colby Lewis (R),Kevin Slowey (R),AWAY,L,1,2,-1,115,U,9,-121,-1.00,-1.00,0.83
Texas,@ KC,Scott Feldman (R),Luke Hochevar (R),AWAY,L,2,5,-3,-117,U,9.5,-103,-1.00,-1.00,0.97
Texas,@ KC,Rich Harden (R),Gil Meche (R),AWAY,W,8,7,1,-138,O,9.5,102,0.72,1.02,-1.00
Texas,CHC,Carlos Silva (R),C.J. Wilson (L),HOME,L,4,5,-1,-183,U,9.5,-104,-1.00,-1.00,0.96
Texas,CHC,Randy Wells (R),Derek Holland (L),HOME,L,4,5,-1,-145,U,9.5,-121,-1.00,-1.00,0.83
Texas,CHC,Ted Lilly (L),Colby Lewis (R),HOME,W,2,1,1,-168,U,9.5,-114,0.60,-1.00,0.88
Texas,BAL,Brian Matusz (L),Scott Feldman (R),HOME,W,13,7,6,-144,O,9.5,-101,0.69,0.99,-1.00
Texas,BAL,Jeremy Guthrie (R),Rich Harden (R),HOME,W,4,3,1,-163,U,9.5,102,0.61,-1.00,1.02
Texas,LAA,Jered Weaver (R),C.J. Wilson (L),HOME,W,8,7,1,-126,O,8.5,-111,0.79,0.90,-1.00
Texas,LAA,Scott Kazmir (L),Derek Holland (L),HOME,W,4,3,1,-155,U,9.5,-102,0.65,-1.00,0.98
Texas,@ TOR,Colby Lewis (R),Brandon Morrow (R),AWAY,L,2,5,-3,-117,U,9,-118,-1.00,-1.00,0.85
Texas,@ TOR,Scott Feldman (R),Ricky Romero (L),AWAY,L,0,6,-6,126,U,9,-119,-1.00,-1.00,0.84
Texas,@ TOR,Rich Harden (R),Brett Cecil (L),AWAY,L,10,16,-6,101,O,8.5,-104,-1.00,0.96,-1.00
Texas,OAK,Ben Sheets (R),C.J. Wilson (L),HOME,W,2,1,1,-187,U,8.5,106,0.53,-1.00,1.06
Texas,OAK,Gio Gonzalez (L),Derek Holland (L),HOME,W,10,1,9,-135,O,9,-120,0.74,0.83,-1.00
Texas,OAK,Trevor Cahill (R),Colby Lewis (R),HOME,L,6,7,-1,-174,O,9.5,112,-1.00,1.12,-1.00
Texas,KC,Luke Hochevar (R),Scott Feldman (R),HOME,W,6,4,2,-163,O,9.5,105,0.61,1.05,-1.00
Texas,KC,Gil Meche (R),Rich Harden (R),HOME,W,3,2,1,-201,U,9.5,-116,0.50,-1.00,0.86
Texas,KC,Zack Greinke (R),C.J. Wilson (L),HOME,W,4,1,3,-108,U,8,-105,0.93,-1.00,0.95
Texas,KC,Kyle Davies (R),Matt Harrison (L),HOME,W,13,12,1,-142,O,9.5,-115,0.70,0.87,-1.00
Texas,@ OAK,Colby Lewis (R),Trevor Cahill (R),AWAY,L,1,4,-3,-128,U,8.5,-117,-1.00,-1.00,0.85
Texas,@ OAK,Scott Feldman (R),Vin Mazzaro (R),AWAY,L,6,7,-1,-111,O,8,-117,-1.00,0.85,-1.00
Texas,@ OAK,Rich Harden (R),Dallas Braden (L),AWAY,W,4,2,2,126,U,8,-114,1.26,-1.00,0.88
Texas,@ SEA,C.J. Wilson (L),Doug Fister (R),AWAY,W,3,1,2,106,U,7.5,111,1.06,-1.00,1.11
Texas,@ SEA,Matt Harrison (L),Felix Hernandez (R),AWAY,W,6,3,3,194,O,7,-102,1.94,0.98,-1.00
Texas,@ SEA,Colby Lewis (R),Cliff Lee (L),AWAY,W,2,0,2,118,U,7,120,1.18,-1.00,1.20
Texas,CHW,Gavin Floyd (R),Scott Feldman (R),HOME,L,5,7,-2,-121,O,9.5,111,-1.00,1.11,-1.00
Texas,CHW,Jake Peavy (R),Rich Harden (R),HOME,W,6,5,1,-121,O,9,-110,0.83,0.91,-1.00
Texas,CHW,Mark Buehrle (L),C.J. Wilson (L),HOME,W,4,2,2,-139,U,9,-125,0.72,-1.00,0.80
Texas,DET,Jeremy Bonderman (R),Matt Harrison (L),HOME,L,6,8,-2,-130,O,9.5,-127,-1.00,0.79,-1.00
Texas,DET,Rick Porcello (R),Colby Lewis (R),HOME,W,8,4,4,-145,O,9.5,-103,0.69,0.97,-1.00
Texas,DET,Brad Thomas (L),Scott Feldman (R),HOME,L,4,8,-4,-186,O,9.5,-123,-1.00,0.81,-1.00
Texas,DET,Max Scherzer (R),Rich Harden (R),HOME,W,5,4,1,-121,P,9,9 -,0.83,0.00,0.00
Texas,@ BOS,C.J. Wilson (L),Clay Buchholz (R),AWAY,W,3,0,3,133,U,9,-117,1.33,-1.00,0.85
Texas,@ BOS,Matt Harrison (L),Josh Beckett (R),AWAY,L,7,8,-1,176,O,9,104,-1.00,1.04,-1.00
Texas,@ BOS,Colby Lewis (R),Tim Wakefield (R),AWAY,L,6,7,-1,122,O,9.5,109,-1.00,1.09,-1.00
Texas,@ NYY,Rich Harden (R),Andy Pettitte (L),AWAY,L,2,5,-3,149,U,9,-114,-1.00,-1.00,0.88
Texas,@ NYY,Scott Feldman (R),A.J. Burnett (R),AWAY,L,3,7,-4,157,O,9.5,117,-1.00,1.17,-1.00
Texas,@ NYY,C.J. Wilson (L),CC Sabathia (L),AWAY,L,1,5,-4,188,U,8.5,107,-1.00,-1.00,1.07
Texas,@ CLE,Matt Harrison (L),David Huff (L),AWAY,L,2,3,-1,-109,U,8.5,110,-1.00,-1.00,1.10
Texas,@ CLE,Colby Lewis (R),Justin Masterson (R),AWAY,W,6,2,4,103,U,8.5,-106,1.03,-1.00,0.94
Texas,@ CLE,Rich Harden (R),Fausto Carmona (R),AWAY,W,4,2,2,-123,U,8,107,0.81,-1.00,1.07
Texas,SEA,Ian Snell (R),Scott Feldman (R),HOME,W,9,2,7,-166,O,8.5,-107,0.60,0.93,-1.00
Texas,SEA,Felix Hernandez (R),Matt Harrison (L),HOME,L,3,4,-1,132,U,8.5,-113,-1.00,-1.00,0.88
Texas,SEA,Jason Vargas (L),Colby Lewis (R),HOME,W,6,2,4,-136,U,9,101,0.74,-1.00,1.01
Texas,TOR,Ricky Romero (L),C.J. Wilson (L),HOME,L,1,3,-2,-150,U,9,-118,-1.00,-1.00,0.85
Texas,TOR,Brian Tallet (L),Rich Harden (R),HOME,L,4,7,-3,-173,O,9,-105,-1.00,0.95,-1.00
Texas,TOR,Shaun Marcum (R),Scott Feldman (R),HOME,W,5,4,1,-151,P,9,9 -,0.66,0.00,0.00
Arizona,@ LA,Rodrigo Lopez (R),Ted Lilly (L),AWAY,L,1,3,-2,166,U,8,-120,-1.00,-1.00,0.83
Arizona,@ LA,Joe Saunders (L),Chad Billingsley (R),AWAY,L,2,3,-1,156,U,7.5,-106,-1.00,-1.00,0.94
Arizona,@ LA,Zachary Kroenke (L),John Ely (R),AWAY,W,7,5,2,125,O,8.5,106,1.25,1.06,-1.00
Arizona,@ SF,Barry Enright (R),Madison Bumgarner (L),AWAY,L,1,4,-3,175,U,7.5,-116,-1.00,-1.00,0.86
Arizona,@ SF,Ian Kennedy (R),Tim Lincecum (R),AWAY,L,1,3,-2,183,U,7,-118,-1.00,-1.00,0.85
Arizona,@ SF,Rodrigo Lopez (R),Jonathan Sanchez (L),AWAY,L,2,4,-2,196,U,8,-109,-1.00,-1.00,0.92
Arizona,LA,Chad Billingsley (R),Joe Saunders (L),HOME,W,5,4,1,-105,P,9,9 -,0.95,0.00,0.00
Arizona,LA,John Ely (R),Daniel Hudson (R),HOME,W,5,2,3,-168,U,8.5,-102,0.60,-1.00,0.98
Arizona,LA,Clayton Kershaw (L),Barry Enright (R),HOME,L,1,3,-2,126,U,8.5,104,-1.00,-1.00,1.04
Arizona,COL,Jeff Francis (L),Ian Kennedy (R),HOME,W,10,9,1,-106,O,9,105,0.94,1.05,-1.00
Arizona,COL,Ubaldo Jimenez (R),Rodrigo Lopez (R),HOME,W,8,4,4,153,O,9,106,1.53,1.06,-1.00
Arizona,COL,Jorge De La Rosa (L),Joe Saunders (L),HOME,W,3,1,2,128,U,9.5,106,1.28,-1.00,1.06
Arizona,@ PIT,Daniel Hudson (R),Zach Duke (L),AWAY,L,3,4,-1,-132,U,8,-110,-1.00,-1.00,0.91
Arizona,@ PIT,Barry Enright (R),James McDonald (R),AWAY,L,6,9,-3,115,O,8,105,-1.00,1.05,-1.00
Arizona,@ PIT,Ian Kennedy (R),Brian Burres (L),AWAY,L,3,4,-1,-113,U,7.5,-108,-1.00,-1.00,0.93
Arizona,@ CIN,Rodrigo Lopez (R),Edinson Volquez (R),AWAY,W,3,1,2,161,U,9,-115,1.61,-1.00,0.87
Arizona,@ CIN,Joe Saunders (L),Homer Bailey (R),AWAY,L,5,7,-2,164,O,9,-109,-1.00,0.92,-1.00
Arizona,@ CIN,Daniel Hudson (R),Travis Wood (L),AWAY,W,3,1,2,140,U,8,-121,1.40,-1.00,0.83
Arizona,@ CIN,Barry Enright (R),Bronson Arroyo (R),AWAY,L,2,7,-5,157,O,8.5,107,-1.00,1.07,-1.00
Arizona,@ COL,Ian Kennedy (R),Jhoulys Chacin (R),AWAY,L,2,4,-2,157,U,9,107,-1.00,-1.00,1.07
Arizona,@ COL,Rodrigo Lopez (R),Ubaldo Jimenez (R),AWAY,L,1,2,-1,279,U,9,105,-1.00,-1.00,1.05
Arizona,@ COL,Joe Saunders (L),Jorge De La Rosa (L),AWAY,L,4,13,-9,181,O,9.5,-102,-1.00,0.98,-1.00
Arizona,SF,Barry Zito (L),Daniel Hudson (R),HOME,W,3,1,2,-130,U,8.5,101,0.77,-1.00,1.01
Arizona,SF,Tim Lincecum (R),Barry Enright (R),HOME,L,3,6,-3,128,O,8,-115,-1.00,0.87,-1.00
Arizona,SF,Madison Bumgarner (L),Ian Kennedy (R),HOME,L,0,2,-2,-105,U,9,-121,-1.00,-1.00,0.83
Arizona,HOU,J.A. Happ (L),Rodrigo Lopez (R),HOME,L,2,3,-1,-106,U,9,-106,-1.00,-1.00,0.94
Arizona,HOU,Bud Norris (R),Joe Saunders (L),HOME,L,5,6,-1,-133,O,9.5,103,-1.00,1.03,-1.00
Arizona,HOU,Brett Myers (R),Daniel Hudson (R),HOME,W,4,3,1,-144,U,8,-113,0.69,-1.00,0.88
Arizona,SD,Mat Latos (R),Barry Enright (R),HOME,W,5,2,3,130,U,8,-106,1.30,-1.00,0.94
Arizona,SD,Kevin Correia (R),Ian Kennedy (R),HOME,W,7,4,3,-119,O,9.5,101,0.84,1.01,-1.00
Arizona,SD,Wade LeBlanc (L),Joe Saunders (L),HOME,W,7,2,5,110,U,9.5,110,1.10,-1.00,1.10
Arizona,@ SF,Rodrigo Lopez (R),Matt Cain (R),AWAY,L,7,9,-2,200,O,7.5,-116,-1.00,0.86,-1.00
Arizona,@ SF,Daniel Hudson (R),Barry Zito (L),AWAY,W,11,3,8,126,O,7.5,104,1.26,1.04,-1.00
Arizona,@ SF,Barry Enright (R),Tim Lincecum (R),AWAY,W,6,0,6,166,U,7.5,-109,1.66,-1.00,0.92
Arizona,@ SD,Ian Kennedy (R),Kevin Correia (R),AWAY,W,11,5,6,147,O,7.5,-116,1.47,0.86,-1.00
Arizona,@ SD,Joe Saunders (L),Wade LeBlanc (L),AWAY,L,3,9,-6,160,O,7.5,-106,-1.00,0.94,-1.00
Arizona,@ SD,Rodrigo Lopez (R),Clayton Richard (L),AWAY,L,0,5,-5,183,U,8,-113,-1.00,-1.00,0.88
Arizona,COL,Jhoulys Chacin (R),Daniel Hudson (R),HOME,L,0,1,-1,-120,U,8.5,109,-1.00,-1.00,1.09
Arizona,COL,Ubaldo Jimenez (R),Barry Enright (R),HOME,W,3,1,2,153,U,8.5,102,1.53,-1.00,1.02
Arizona,COL,Esmil Rogers (R),Ian Kennedy (R),HOME,W,4,3,1,-125,U,9.5,-106,0.80,-1.00,0.94
Arizona,CIN,Travis Wood (L),Joe Saunders (L),HOME,L,5,9,-4,122,O,9,-106,-1.00,0.94,-1.00
Arizona,CIN,Edinson Volquez (R),Rodrigo Lopez (R),HOME,L,7,11,-4,116,O,9.5,-103,-1.00,0.97,-1.00
Arizona,CIN,Bronson Arroyo (R),Daniel Hudson (R),HOME,L,2,6,-4,-105,U,9,-106,-1.00,-1.00,0.94
Arizona,@ WAS,Barry Enright (R),Stephen Strasburg (R),AWAY,L,3,5,-2,165,O,7.5,-109,-1.00,0.92,-1.00
Arizona,@ WAS,Ian Kennedy (R),Jason Marquis (R),AWAY,W,9,2,7,101,O,9,-111,1.01,0.90,-1.00
Arizona,@ WAS,Joe Saunders (L),John Lannan (L),AWAY,L,2,4,-2,-101,U,9,103,-1.00,-1.00,1.03
Arizona,@ MIL,Rodrigo Lopez (R),Randy Wolf (L),AWAY,L,4,8,-4,141,O,9.5,-113,-1.00,0.88,-1.00
Arizona,@ MIL,Daniel Hudson (R),David Bush (R),AWAY,W,8,2,6,113,O,9,-117,1.13,0.85,-1.00
Arizona,@ MIL,Barry Enright (R),Manny Parra (L),AWAY,W,2,1,1,124,U,9,-113,1.24,-1.00,0.88
Arizona,@ MIL,Ian Kennedy (R),Christopher Narveson (L),AWAY,W,7,4,3,123,O,9.5,105,1.23,1.05,-1.00
Arizona,SD,Mat Latos (R),Joe Saunders (L),HOME,L,1,10,-9,137,O,8.5,115,-1.00,1.15,-1.00
Arizona,SD,Clayton Richard (L),Rodrigo Lopez (R),HOME,W,6,5,1,130,O,9,-114,1.30,0.88,-1.00
Arizona,SD,Jon Garland (R),Daniel Hudson (R),HOME,W,2,1,1,102,U,9.5,-104,1.02,-1.00,0.96
Arizona,WAS,Ross Detwiler (L),Barry Enright (R),HOME,W,8,4,4,-135,O,9.5,-109,0.74,0.92,-1.00
Arizona,WAS,Craig Stammen (R),Ian Kennedy (R),HOME,L,2,7,-5,-147,P,9,9 -,-1.00,0.00,0.00
Arizona,WAS,Scott Olsen (L),Joe Saunders (L),HOME,W,6,1,5,-131,U,9.5,-110,0.76,-1.00,0.91
Arizona,WAS,Livan Hernandez (R),Rodrigo Lopez (R),HOME,L,1,3,-2,-123,U,9.5,103,-1.00,-1.00,1.03
Arizona,@ NYM,Daniel Hudson (R),Jonathon Niese (L),AWAY,W,14,1,13,161,O,8.5,-106,1.61,0.94,-1.00
Arizona,@ NYM,Barry Enright (R),Hisanori Takahashi (L),AWAY,L,4,5,-1,133,O,8,-110,-1.00,0.91,-1.00
Arizona,@ NYM,Ian Kennedy (R),Michael Pelfrey (R),AWAY,W,9,6,3,127,O,8,101,1.27,1.01,-1.00
Arizona,@ PHI,Joe Saunders (L),Kyle Kendrick (R),AWAY,L,2,3,-1,138,U,9.5,-101,-1.00,-1.00,0.99
Arizona,@ PHI,Edwin Jackson (R),Roy Halladay (R),AWAY,L,1,7,-6,246,O,7.5,-106,-1.00,0.94,-1.00
Arizona,@ PHI,Rodrigo Lopez (R),Cole Hamels (L),AWAY,L,5,9,-4,214,O,8.5,-108,-1.00,0.93,-1.00
